Date,INV111DC,INV112DC,INV121DC,INV122DC,INV131DC,INV132DC,INV141DC,INV142DC,INV151DC,INV152DC,INV211DC,INV212DC,INV221DC,INV222DC,INV231DC,INV232DC,INV241DC,INV242DC,INV251DC,INV252DC,Soma DC RDP1,Soma DC RDP2,1_2-Tmp ambiente C,2_1-Tmp ambiente C,2_5-Tmp ambiente C,1_2-Module Temp_#1,1_2-Module Temp_#2,2_1-Module Temp_#1,2_1-Module Temp_#2,2_5-Module Temp_#1,2_5-Module Temp_#2,1_2-Vel Vento,1_2-Direccin de viento ,2_1-Vel Vento,2_1-Direccin de viento ,2_5-Vel Vento,2_5-Direccin de viento ,1_2-Irradiancia subclula 1 W/m2,1_2-Irradiancia subclula 2 W/m2,1_2-Prdidas por suciedad %,2_1-Irradiancia subclula 1 W/m2,2_1-Irradiancia subclula 2 W/m2,2_1-Prdidas por suciedad %,2_5-Irradiancia subclula 1 W/m2,2_5-Irradiancia subclula 2 W/m2,2_5-Prdidas por suciedad %,1_2-GHI-Irradiancia W/m2,2_1-GHI-Irradiancia W/m2,2_5-GHI-Irradiancia W/m2,1_2-POA-Irradiancia W/m2,2_1-POA-Irradiancia W/m2,2_5-POA-Irradiancia W/m2,mean-pir,RDP2TMY-E_Grid,RDP2TMY-EArray,GlobHor-TMY,RDP1TMY-EArray,RDP1TMY-E_Grid,RDP1ESP-EArray,RDP1ESP-E_Grid,GlobHor-UFV,RDP2ESP-EArray,RDP2ESP-E_Grid
23/03/2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21.8,22.05,21.8,20.673,21.684,20.969,20.858,20.417,20.753,0.415,242.908,0.298,244.492,0.77,214.492,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/03/2023 05:00,15.726,12.313,15.79,14.23,12.876,14.518,14.488,13.783,11.227,11.358,10.764,10.044,15.744,14.039,0,,12.767,12.255,10.545,14.704,136.309,100.862,21.658,21.917,21.775,20.875,21.713,21.163,21.201,20.713,20.982,0.667,248.175,0.554,253.683,0.847,222.9,4.333,5.167,76.892,2.75,3.667,79.125,2.917,3.583,77.083,5.596,6.949,5.771,6.92,3.574,3.578,6.105,0,0,3.0952,0,0,0,0,6.103,0,0
23/03/2023 06:00,730.47,478.736,827.739,604.878,744.692,839.126,923.003,643.256,436.474,482.492,173.066,155.458,789.177,598.237,0,,429.598,304.458,408.011,784.597,6710.866,3642.602,22.65,22.742,22.625,26.297,24.007,22.873,26.028,25.781,22.827,0.33,224.375,0.346,213.158,0.502,207.925,295.667,298.5,1.45,34.75,36.083,3.767,34.583,36.167,4.417,144.994,148.965,152.054,292.522,40.292,43.567,148.671,3893.6,4260.6,101.2,4263.1,3896.1,8362,7919.6,148.7,8361.8,7919.5
23/03/2023 07:00,1045.728,799.398,2140.971,2143.017,1639.481,1899.072,1862.152,1578.968,1243.363,1213.842,371.244,344.732,1855.082,1648.993,0,0,993.165,778.851,1024.499,1708.296,15565.992,8724.862,25.15,24.875,25.15,45.606,28.573,26.539,29.341,29.43,27.019,1.718,173.208,1.704,168.3,1.557,141.775,819.75,820.5,0.15,71.833,71.083,1.233,87,87,1.133,388.318,397.777,409.853,803.019,99.341,98.983,398.649,17968,18762,345.61,18773,17979,23801,22767,398.7,23800,22766
23/03/2023 08:00,1150.46,1124.392,2869.737,2745.69,2325.178,2492.814,2836.793,2549.999,1924.319,1814.937,690.092,691.269,1902.969,1656.684,0,0,1521.201,1292.335,1465.893,2434.512,21834.319,11654.955,26.825,26.233,26.733,51.685,31.951,30.722,31.411,33.711,33.148,2.551,160.175,2.498,162.667,2.512,157.267,978.083,979.167,0.108,161.417,141.583,9.342,243.75,242.667,2.525,657.098,396.803,611.62,966.913,192.626,261.683,555.174,24034,25145,570.6,25160,24047,24123,23073,555.21,24123,23072
23/03/2023 09:00,2616.972,2487.99,2928.34,2847.831,2709.765,3003.776,2985.934,2933.764,2492.78,2362.333,1911.652,1672.531,3089.435,2869.519,0,0,2584.749,2255.114,2269.13,2950.765,27369.485,19602.895,28.292,28.083,28.033,52.932,32.446,36.36,37.077,38.248,38.363,3.078,156.75,4.191,150.167,3.818,140.783,945.75,947.833,0.267,495.5,491.833,2.158,533.917,537.333,0.642,809.442,911.017,879.889,959.52,553.697,540.109,866.783,28817,30253,834.4,29896,28485,30447,28998,866.8,30446,28998
23/03/2023 10:00,2747.954,2556.214,2979.128,2932.407,2638.798,2570.954,2845.586,2500.426,2636.749,2425.38,2242.649,1933.492,2537.866,2669.997,0,0,2460.461,2315.331,2620.052,2883.055,26833.596,19662.903,29.117,28.908,28.925,49.474,32.115,40.321,40.985,41.983,42.121,3.708,146.775,3.977,143.825,3.825,141.55,1075.417,1077.583,0.242,687.333,691.417,0.517,714.833,717.333,0.333,1033.035,1020.398,966.156,1089.791,738.439,715.728,1006.53,29458,30944,988.8,30703,29236,30782,29307,1006.6,30782,29307
23/03/2023 11:00,2655.206,2576.307,2619.963,2622.157,2374.634,2624.841,2731.28,2678.954,2510.367,2463.271,2635.396,2508.218,2738.034,2621.23,0,0,2857.498,2613.215,2481.755,2720.568,25856.98,21175.914,27.433,29.727,27.408,47.349,30.099,44.855,41.519,46.287,42.517,4.415,127.408,4.209,119.767,3.855,115.842,1022.091,937.833,0.136,793.417,870.545,0.5,893,821,0.3,955.374,1054.721,908.847,1039.274,830.874,896.996,972.981,28841,30276,989.79,29927,28517,29199,27834,943.71,29198,27834
23/03/2023 12:00,1898.57,1947.917,2010.888,2082.464,1705.998,1831.24,1827.728,1746.297,1883.735,1656.404,2131.131,2108.159,1857.254,2015.759,0,0,1782.085,1958.607,1723.855,1784.335,18591.241,15361.185,30.075,30.317,30.142,41.909,31.838,43.259,43.773,44.558,44.434,2.807,141.592,3.322,138.375,3.115,152.675,641.083,641.583,0.3,618.667,621.25,0.375,603.5,605.167,0.308,627.502,696.883,612.402,650.964,643.709,614.445,645.596,29480,30965,1023.6,30713,29246,21001,20113,645.59,21001,20112
23/03/2023 13:00,2476.361,2756.876,2694.64,2735.414,2655.312,2891.592,2804.765,2632.118,2359.295,2329.861,2324.262,2092.832,2292.537,2056.394,0,0,2397.492,2641.722,2211.562,2084.857,26336.234,18101.658,31.242,31.117,31.208,49.75,33.331,46.117,46.372,50.689,50.9,2.408,157.133,3.082,131.6,2.527,148.083,964.083,965.167,0.1,785.75,788.833,0.475,813.333,814.583,0.125,866.48,745.918,718.321,972.136,801.181,825.041,776.906,28426,29829,871.2,29465,28086,26863,25653,776.9,26863,25653
23/03/2023 14:00,1941.961,1809.324,1867.134,1960.367,1696.674,2126.174,1744.725,1423.447,1531.963,1379.415,2043.677,1783.58,1956.445,1870.565,0,0,2225.113,2442.917,1585.592,1825.211,17481.184,15733.1,31.658,31.55,31.558,47.54,33.021,45.034,45.154,46.736,47.141,2.209,141.7,2.558,145.325,2.428,143.833,628.75,629.5,0.233,699.917,702.167,0.408,542.167,543.083,0.175,492.41,539.742,460.978,629.903,697.782,547.335,497.71,28077,29454,724,29125,27767,18050,17294,497.69,18049,17294
23/03/2023 15:00,1548.557,1500.216,1913.787,1827.508,1891.599,2182.465,1810.327,1437.909,1748.056,1480.173,1722.176,1287.755,1530.501,1425.678,0,0,1726.373,1852.01,1794.102,1650.3,17340.597,12988.895,31.867,31.408,31.55,48.851,34.058,42.746,43.257,46.052,45.824,1.562,167.4,1.978,168.642,1.879,165.092,694.833,695.917,0.258,604,606.25,0.425,672.667,673.417,0.167,416.098,371.217,450.369,691.538,588.118,679.825,412.562,24267,25391,480.6,25406,24282,19400,18586,412.59,19399,18585
23/03/2023 16:00,1189.756,1147.676,1303.797,1385.787,1149.175,1239.2,1163.59,1031.266,1275.368,1052.018,1313.616,1172.983,1132.632,1112.542,0,0,1382.081,1493.933,1120.934,1098.639,11937.633,9827.36,32.275,32.075,32.067,48.549,33.692,43.782,44.952,46.751,46.347,1.781,147.667,1.851,155.5,1.581,147.208,612,611.167,0.458,547.917,550.583,0.483,530.583,530.25,0.1,256.579,238.657,250.78,592.474,520.993,537.011,248.672,12511,13082,227,13090,12519,15281,14636,248.69,15280,14636
23/03/2023 17:00,178.007,156.103,190.274,208.373,161.609,172.821,165.425,151.417,188.655,163.303,178.691,150.332,165.064,155.253,0,2.919,58.925,67.372,2.07,2.076,1735.987,782.702,31.05,31.067,30.358,32.397,29.981,29.989,33.906,33.781,30.029,0.699,150.642,0.842,126.708,0.884,173.625,86.667,86.833,27.408,134.417,136.083,26.758,130.917,132.5,27.267,40.48,33.575,39.69,83.695,124.417,133.069,37.915,533.46,855.43,26.592,855.93,533.95,1375.1,1044.4,37.893,1375,1044.4
23/03/2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,27.45,26.417,24.457,25.778,24.653,24.575,23.758,24.008,0.855,219.6,0.5,225.917,1.478,205.142,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/03/2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.008,25.467,25.133,23.172,24.522,23.457,23.346,20.835,23.015,0.712,223.925,0.42,244.642,1.818,208.767,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/03/2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,25.833,25.842,24.665,25.531,24.432,24.358,24.246,24.496,2.738,185.733,3.083,182.467,2.758,192.975,0,0,100,0,0,100,0,0,100,0.208,0.09,0.005,0.745,0.328,0.493,0.101,0,0,0,0,0,0,0,0,0,0
23/03/2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.592,24.517,24.45,23.711,24.147,23.643,23.553,23.24,23.479,2.936,158.817,3.429,159.083,3.085,156.117,0,0,100,0,0,100,0,0,100,0.128,0,0.106,0.305,0.037,0.067,0.078,0,0,0,0,0,0,0,0,0,0
23/03/2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.058,22.983,22.942,22.977,22.974,22.86,22.807,22.626,22.873,1.269,148.525,1.577,186.008,1.087,214.133,0,0,100,0,0,100,0,0,100,0,0,0,0.019,0.017,0,0,0,0,0,0,0,0,0,0,0,0
23/03/2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.033,23.042,22.975,23.086,23.237,23.134,23.037,22.757,23.029,0.729,243.183,1.13,281.65,0.909,268.508,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.117,23.133,23.158,23.078,23.298,23.131,23.032,22.761,23.022,1.257,267.467,1.575,291.367,1.226,278.317,0,0,100,0,0,100,0,0,100,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.392,23.308,23.208,23.089,23.513,23.105,23.047,22.753,23.03,0.393,215,0.505,151.85,0.696,168.633,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.267,23.292,23.075,22.613,23.29,22.623,22.585,22.236,22.532,0.542,181.7,0.384,188.292,0.568,215.7,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.883,22.933,22.692,22.047,22.826,22.176,22.126,21.607,21.939,0.468,246.133,0.584,274.183,0.652,232.075,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.408,22.517,22.442,21.502,22.294,21.563,21.555,21.007,21.321,0.398,230.05,0.574,144.083,0.756,197.5,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 05:00,14.162,12.578,16.543,16.928,14.067,15.723,15.562,14.445,12.114,12.232,14.416,10.006,14.428,12.927,0,11.992,12.095,13.19,12.582,15.42,144.354,117.056,22.233,22.208,22.042,20.972,22.019,20.858,20.794,20.383,20.679,0.706,185.8,0.74,195.392,0.537,142.625,4.167,4.833,76.642,4.167,4.75,75.825,3.083,3.333,77.117,4.915,5.122,5.136,5.434,5.417,3.823,5.058,0,0,2.1034,0,0,0,0,4.998,0,0
24/03/2023 06:00,340.375,283.341,451.188,451.216,386.779,411.564,445.534,369.68,308.941,308.561,427.001,212.71,411.102,337.141,0,250.431,272.98,293.307,310.26,415.15,3757.179,2930.082,22.467,22.475,22.658,22.844,23.181,23.152,22.937,22.516,22.197,0.576,197.258,0.632,170.442,0.828,210.433,130.667,132.75,2.142,137.583,139.083,1.05,59.417,60.667,2.383,93.977,98.086,94.768,131.85,141.816,61.401,95.61,1626.7,1967,59.306,1968.1,1627.8,3908.4,3547,95.608,3908.3,3546.9
24/03/2023 07:00,1358.255,1132.321,1977.555,1992.979,1766.184,2004.23,1897.049,1453.708,1222.068,1217.931,1748.489,540.128,1779.803,1393.889,0,1042.566,1195.745,840.809,1065.131,1602.866,16022.28,11209.426,24.775,24.458,24.417,41.442,27.64,39.951,40.672,28.706,26.865,1.442,184.242,1.5,182.867,1.392,186.117,700.667,701.25,0.075,689.333,692.083,0.392,123.417,123.583,0.783,377.9,389.949,370.446,699.196,679.337,134.743,379.432,4249.9,4622.1,155.39,4624.8,4252.6,22180,21229,379.41,22179,21229
24/03/2023 08:00,2181.957,1731.022,2628.946,2683.988,2308.832,2579.181,2522.779,2051.697,1806.633,1733.804,2254.707,989.841,2372.722,1906.85,0,1838.538,1767.133,1382.554,1586.611,2158.06,22228.839,16257.016,26.225,26.225,26.133,48.972,30.284,47.803,48.976,34.672,33.657,2.352,170.333,2.234,173.233,1.987,170.292,844.667,845.667,0.1,816.667,820.667,0.508,284.167,284.25,1.517,612.879,623.851,601.148,836.617,812.142,299.527,612.626,8579.9,9033.9,291.4,9039.2,8584.2,27308,26067,612.6,27308,26067
24/03/2023 09:00,2724.201,2437.083,2919.989,3036.169,2479.283,2739.203,2774.454,2481.385,2253.803,2138.391,2928.383,1760.819,2820.475,2539.926,0,2459.758,2469.342,2239.203,2204.686,2869.56,25983.961,22292.152,27.5,27.542,27.35,52.617,31.601,50.267,51.163,37.367,40.098,2.906,174.9,2.963,148.525,2.588,178.275,912.917,914.417,0.175,967.167,972.167,0.517,516.667,519.333,0.533,790.737,880.875,815.088,917.918,970.396,522.019,828.9,8643.2,9098,293.5,9103.3,8647.5,29605,28214,828.91,29604,28214
24/03/2023 10:00,2844.814,2484.59,2614.703,2739.21,2200.447,2309.418,2297.161,2126.152,1813.907,1744.814,2539.321,1975.789,2541.502,2379.097,0,2063.864,2149.576,2026.374,1778.517,2183.701,23175.216,19637.741,28.092,28.208,27.975,48.475,31.328,48.25,46.943,42.649,41.666,2.217,167.833,1.931,128.108,1.781,189.35,757.417,758.917,0.2,844.583,848.083,0.425,501,502.75,0.5,756.927,827.317,641.455,761.348,849.687,503.561,741.9,5918.5,6319.7,196.3,6323.4,5922.2,24665,23584,741.9,24665,23584
24/03/2023 11:00,2471.821,2335.204,2578.454,2730.38,2183.595,2346.565,2351.72,2185.331,2245.667,2043.809,2348.688,1894.343,2233.817,2054.054,0,2155.344,2350.331,2408.402,2159.56,2181.004,23472.546,19785.543,28.942,28.925,29.025,46.566,31.878,48.131,46.387,45.824,45.423,1.7,175,2.609,157.45,1.719,151.958,718.667,720,0.183,722.917,724.667,0.233,635.167,636.75,0.25,721.942,758.046,718.037,723.685,727.846,635.468,732.675,9833,10317,309.8,10323,9838.7,23381,22371,732.7,23380,22371
24/03/2023 12:00,2644.258,2668.749,3000.492,3029.009,2492.943,2630.033,2735.735,2584.714,2478.9,2305.467,2791.556,2251.539,2641.413,2392.996,0,2334.742,2692.009,2743.994,2569.666,2733.343,26570.3,23151.258,29.717,29.633,29.675,46.187,31.99,47.478,46.473,48.64,48.963,1.857,126.267,2.266,131.025,2.385,108.85,888.5,889.083,0.083,838,839.667,0.175,820.583,822.5,0.208,871.612,843.942,830.727,896.484,846.157,825.418,848.761,20381,21284,653.4,21296,20393,27159,25930,848.8,27158,25929
24/03/2023 13:00,2741.975,2616.89,2838.666,2940.403,2012.007,2340.831,2218.172,2135.675,2023.849,2010.105,2773.701,2391.498,2662.945,2529.011,0,2225.377,2550.461,2573.549,2155.897,2490.309,23878.573,22352.748,30.092,30.192,29.983,43.502,31.616,47.647,47.115,44.942,45.71,2.27,113.883,2.187,98.15,2.008,101.208,804,804.917,0.108,876.333,878.667,0.267,708.417,709.5,0.158,754.617,788.408,690.784,809.909,884.966,713.802,744.603,26278,27531,791.49,27548,26294,25803,24656,744.6,25802,24656
24/03/2023 14:00,1853.119,1768.404,1993.331,2075.384,1842.523,2087.014,1812.964,1605.367,1785.9,1579.768,1933.544,1748.806,1876.248,1829.376,0,1972.964,1920.254,2066.913,1858.787,1827.759,18403.774,17034.651,30.467,30.558,30.308,45.472,31.992,46.017,47.129,45.628,45.806,1.616,128.092,1.567,144.083,1.478,120.608,613.417,614.5,0.183,655.417,657.75,0.367,637.667,638.667,0.183,508.713,531.52,534.242,618.123,660.394,639.195,524.825,19414,20270,530.71,20282,19426,19891,19054,524.79,19890,19054
24/03/2023 15:00,1169.131,1092.055,1236.598,1277.575,1122.457,1242.956,1195.285,1011.317,1101.094,967.494,1108.707,1066.597,976.585,1078.905,0,1117.581,1180.514,1277.906,1025.09,985.457,11415.962,9817.342,30.675,30.542,30.45,42.652,31.858,40.87,42.233,41.65,41.163,1.07,142.917,1.037,143.833,1.256,142.35,403.917,405.417,0.392,392.833,394.5,0.442,391.333,392.333,0.267,311.743,300.544,312.068,406.473,394.991,393.911,308.119,21054,21992,435.61,22005,21066,11643,11121,308.09,11643,11121
24/03/2023 16:00,691.169,656.447,728.087,757.991,655.1,715.019,672.936,590.351,643.941,568.157,664.37,627.136,649.644,632.423,0,657.331,706.614,768.129,645.759,635.083,6679.198,5986.489,30.517,30.525,30.142,38.358,31.799,37.349,38.235,37.461,36.749,0.678,208.708,0.759,126.408,0.918,167.333,236.083,236.917,0.342,235.75,236.833,0.508,225.583,226.583,0.542,176.78,172.197,177.878,234.3,232.979,225.631,175.619,12049,12604,221.9,12612,12057,8313.8,7874.6,175.59,8313.6,7874.4
24/03/2023 17:00,116.747,111.143,126.272,129.541,111.999,119.304,116.483,105.292,109.016,98.591,115.171,101.789,111.528,106.928,0,108.278,114.753,125.362,111.314,112.079,1144.388,1007.202,28.408,28.592,27.908,28.668,28.703,28.453,28.512,28.336,28.022,0.789,232,0.787,231.45,0.978,224.333,35.917,36.917,35.325,34.5,35.333,35.725,39.25,40.167,28.892,30.838,29.942,31.067,35.462,34.051,39.15,30.616,451.82,772.19,24.505,772.64,452.26,1044.6,719.63,30.6,1044.6,719.61
24/03/2023 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.758,25.833,25.067,23.503,25.134,23.647,23.453,22.84,23.161,0.665,223.425,0.753,186.333,1.278,210.6,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.692,24.892,24.417,23.379,24.318,23.573,23.442,22.573,22.867,0.889,275.708,0.711,282.908,0.968,243.283,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.858,25.033,24.742,23.801,24.548,23.939,23.776,23.16,23.522,0.804,267.758,1.026,297.583,0.844,244.375,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.517,24.65,24.525,23.507,24.196,23.568,23.476,22.917,23.211,0.712,278.167,0.777,250.308,0.972,214.608,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.45,24.675,24.517,23.083,23.942,23.221,23.127,22.597,22.922,0.897,279.425,0.848,256.533,0.959,225.55,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/03/2023 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.125,24.133,23.908,23.179,23.857,23.244,23.176,22.63,22.925,1.022,208.142,1.466,189.842,1.167,197.3,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2023 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.658,24.692,24.667,24.173,24.683,24.057,24.043,23.693,23.94,1.788,121.475,2.457,111.592,2.254,116.192,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2023 01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.117,24.033,24.025,24.052,24.138,23.908,23.847,23.633,23.949,2.788,112.867,3.128,98.367,3.251,106.675,0,0,100,0,0,100,0,0,100,0,0,0,0.052,0.104,0.01,0,0,0,0,0,0,0,0,0,0,0
25/03/2023 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.458,22.225,22.367,22.451,22.56,22.213,22.159,22.081,22.362,2.309,70.483,2.042,75.708,2.589,86.2,0,0,100,0,0,100,0,0,100,0.031,0.05,0.163,0.254,0.233,0.268,0.081,0,0,0,0,0,0,0,0,0,0
25/03/2023 03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.833,21.708,21.758,21.901,22.059,21.793,21.753,21.558,21.81,1.208,146.95,1.475,155.275,1.311,138.492,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2023 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.175,22.058,22.1,22.284,22.392,22.106,22.088,21.948,22.194,1.031,113.892,1.739,115.658,1.38,122.65,0,0,100,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/03/2023 05:00,11.734,11.251,12.678,14.505,12.617,12.985,12.679,12.15,12.036,9.928,10.956,9.523,10.797,11.051,0,9.777,10.496,12.029,11.065,12.354,122.563,98.048,22.375,22.292,22.292,22.343,22.608,22.248,22.198,22.01,22.282,0.632,168.333,0.875,190.792,0.683,159.133,3.917,4.667,69.942,3.583,4.667,71.842,3.75,4.583,70.608,4.475,4.193,4.433,4.498,4.336,4.088,4.367,0,0,2.1034,0,0,0,0,4.403,0,0
25/03/2023 06:00,135.922,134.07,157.127,155.317,150.761,163.064,162.197,145.831,149.725,134.066,137.636,115.953,130.125,121.921,0,147.738,150.82,168.855,157.286,147.101,1488.08,1277.435,22.683,22.558,22.65,23.373,23.136,23.228,23.103,23.173,23.368,0.719,149.833,1.255,130.308,1.33,137,41.917,42.833,2.308,40,41.417,3.467,48.417,49.75,2.875,44.588,41.693,48.633,41.474,39.752,46.914,44.971,1263.1,1599.6,50.105,1600.5,1264.3,1411.2,1078.4,44.999,1411.2,1078.4
25/03/2023 07:00,836.237,764.933,883.994,882.361,811.369,936.4,1026.478,781.276,823.686,730.777,966.193,866.424,792.887,749.075,0,774.159,811.179,769.673,774.742,863.888,8477.511,7368.22,23.5,23.283,23.392,28.74,25.784,30.486,29.815,28.507,28.231,1.099,96.358,1.006,104.658,1.181,107.575,263.5,263,0.425,306.5,307.167,0.375,185.583,186.167,0.608,249.181,262.108,270.932,251.737,295.642,185.94,260.74,10607,11117,263.8,11123,10613,10918,10414,260.7,10918,10414
25/03/2023 08:00,2018.141,1798.81,2431.233,2369.23,2467.547,2516.959,2395.374,2254.449,1751.003,1777.286,2476.612,2051.953,2404.311,1997.994,0,1472.819,1748.681,1421.369,1476.893,2017.592,21780.032,17068.224,25.783,25.85,25.842,41.524,31.074,48.287,47.49,34.346,34.373,2.129,59.258,1.768,73.508,2.032,90.117,787.833,788.333,0.142,934.167,938.75,0.508,304.167,303.083,1.208,582.054,717.969,576.806,780.083,926.158,318.417,625.61,14723,15376,404.9,15385,14732,27943,26662,625.6,27943,26662
25/03/2023 09:00,2701.785,2583.217,2892.138,2999.088,2349.335,2335.71,2465.089,2342.231,2268.984,2187.74,2718.078,2258.155,2833.904,2385.315,0,1851.235,2333.195,2195.941,2087.502,2721.22,25125.317,21384.545,27.008,26.858,26.967,42.922,32.333,47.667,45.504,38.742,39.229,1.994,92.908,2.873,81.925,2.421,67.6,993.25,994.583,0.167,994.75,998.5,0.383,562.333,565.25,0.533,878.958,927.939,850.926,992.334,1000.673,564.656,885.941,20127,21020,586.9,21032,20139,30710,29242,885.91,30710,29242
25/03/2023 10:00,2847.711,2618.113,2503.037,2783.738,2788.902,2779.56,2930.618,2425.94,2539.505,2345.639,2569.391,2287.552,2247.661,2244.344,0,2712.518,2676.508,2854.31,2591.365,2824.335,26562.763,23007.984,28.425,28.167,28.233,45.101,32.452,48.542,45.002,44.048,44.364,2.616,84.867,2.867,110.325,3.213,110.425,770.25,772.333,0.325,821.75,824.5,0.358,753.5,755.75,0.35,803.113,832.499,958.271,780.56,828.785,746.775,864.628,19409,20265,612.5,20277,19421,28294,26990,864.61,28293,26990
25/03/2023 11:00,2493.782,2360.673,2914.755,2741.298,2429.396,2518.736,2683.36,2687.804,2837.693,2534.104,2779.912,2589.701,2838.748,2555.885,0,2675.924,2683.414,2733.948,2711.85,2785.368,26201.601,24354.75,29.083,29.308,29.142,44.488,31.612,52.611,49.689,47.81,48.22,2.467,85.408,2.437,125.067,2.642,111.517,1023.25,1025.083,0.2,982.333,984.417,0.217,889.583,891.667,0.208,1025.602,1004.641,1019.533,1035.893,989.727,890.714,1016.592,22446,23459,736.21,23473,22459,30272,28838,1016.6,30271,28837
25/03/2023 12:00,2528.982,2307.147,2608.643,2552.407,2082.788,2254.226,2503.505,2286.107,2200.619,2107.103,2467.523,2183.551,2449.328,2353.016,0,2223.859,2297.457,2254.938,2372.776,2445.498,23431.527,21047.946,29.925,29.933,29.742,44.437,31.502,47.413,46.388,47.287,47.209,2.654,91.183,2.408,110.608,2.54,120.925,863.833,864.083,0.083,798.167,800,0.225,804.667,806.75,0.258,852.983,754.892,715.304,872.474,804.982,813.179,774.393,29032,30479,988.8,30154,28730,25061,23958,774.4,25060,23957
